genotype,ratio,parameter,fold,value,valid,peak,time_to_peak,relax_half_time,fwhm,srx_rest,srx_peak,scale_mode,target_peak,target_time_to_peak,target_relax_half_time,peak_error,tpeak_error,relax_error,total_score
H251N,10,k_7_2,1,1.89224,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_7_2,2.15443469003188,4.07670749786593,0,8704.08969281929,0.3855,NaN,NaN,0.839142502612545,0.7087687248377,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,2.15443469003188,4.07670749786593,0,8704.08969281929,0.3855,NaN,NaN,0.839142502612545,0.7087687248377,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,2.15443469003188,4.07670749786593,0,8704.08969281929,0.3855,NaN,NaN,0.839142502612545,0.7087687248377,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,4.64158883361278,8.78300005451544,0,8733.1469513147,0.393,NaN,NaN,0.838812888435863,0.708381075010064,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,4.64158883361278,8.78300005451544,0,8733.1469513147,0.393,NaN,NaN,0.838812888435863,0.708381075010064,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,4.64158883361278,8.78300005451544,0,8733.1469513147,0.393,NaN,NaN,0.838812888435863,0.708381075010064,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,10,18.9224,0,8736.31136661605,0.395,NaN,NaN,0.838745954768573,0.708239835391277,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,10,18.9224,0,8736.31136661605,0.395,NaN,NaN,0.838745954768573,0.708239835391277,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_2,10,18.9224,0,8736.31136661605,0.395,NaN,NaN,0.838745954768573,0.708239835391277,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,0.1,0.490732,1,3203.8944351436,0.2825,0.214,0.396,0.882342199468263,0.804146489881262,peak,2978.44136117775,0.1415,0.134,0.0756949849355789,0.996466431095406,0.597014925373134,1.3551019001627
H251N,10,k_7_3,0.1,0.490732,1,3203.8944351436,0.2825,0.214,0.396,0.882342199468263,0.804146489881262,p95,3020.23635481647,0.1415,0.134,0.060809174763508,0.996466431095406,0.597014925373134,1.35306992515372
H251N,10,k_7_3,0.1,0.490732,1,3203.8944351436,0.2825,0.214,0.396,0.882342199468263,0.804146489881262,least_squares,3298.34774364503,0.1415,0.134,-0.0286365525537474,0.996466431095406,0.597014925373134,1.35019222156047
H251N,10,k_7_3,0.215443469003188,1.05725004430873,1,3368.65283519934,0.282,0.212,0.394,0.881654543157014,0.800476766730869,peak,2978.44136117775,0.1415,0.134,0.131011971263818,0.992932862190812,0.582089552238806,1.34190805225844
H251N,10,k_7_3,0.215443469003188,1.05725004430873,1,3368.65283519934,0.282,0.212,0.394,0.881654543157014,0.800476766730869,p95,3020.23635481647,0.1415,0.134,0.115360666997877,0.992932862190812,0.582089552238806,1.33805199913421
H251N,10,k_7_3,0.215443469003188,1.05725004430873,1,3368.65283519934,0.282,0.212,0.394,0.881654543157014,0.800476766730869,least_squares,3298.34774364503,0.1415,0.134,0.0213152453951417,0.992932862190812,0.582089552238806,1.32519825533027
H251N,10,k_7_3,0.464158883361278,2.27777617149647,1,4753.75138678435,0.2815,0.194,0.375,0.874930565130585,0.772620934118109,peak,2978.44136117775,0.1415,0.134,0.596053375012424,0.989399293286218,0.447761194029851,1.53468067429801
H251N,10,k_7_3,0.464158883361278,2.27777617149647,1,4753.75138678435,0.2815,0.194,0.375,0.874930565130585,0.772620934118109,p95,3020.23635481647,0.1415,0.134,0.573966679529363,0.989399293286218,0.447761194029851,1.50883879764427
H251N,10,k_7_3,0.464158883361278,2.27777617149647,1,4753.75138678435,0.2815,0.194,0.375,0.874930565130585,0.772620934118109,least_squares,3298.34774364503,0.1415,0.134,0.441252334882962,0.989399293286218,0.447761194029851,1.37410467147397
H251N,10,k_7_3,1,4.90732,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_7_3,1,4.90732,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_7_3,1,4.90732,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_7_3,2.15443469003188,10.5725004430873,0,8646.29353404231,0.398,NaN,NaN,0.838651670758805,0.709372227365964,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,2.15443469003188,10.5725004430873,0,8646.29353404231,0.398,NaN,NaN,0.838651670758805,0.709372227365964,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,2.15443469003188,10.5725004430873,0,8646.29353404231,0.398,NaN,NaN,0.838651670758805,0.709372227365964,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,4.64158883361278,22.7777617149647,0,8636.55850674658,0.398,NaN,NaN,0.838651861806296,0.709463602238352,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,4.64158883361278,22.7777617149647,0,8636.55850674658,0.398,NaN,NaN,0.838651861806296,0.709463602238352,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,4.64158883361278,22.7777617149647,0,8636.55850674658,0.398,NaN,NaN,0.838651861806296,0.709463602238352,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,10,49.0732,0,8636.5585067428,0.398,NaN,NaN,0.838651861806299,0.709463602238389,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,10,49.0732,0,8636.5585067428,0.398,NaN,NaN,0.838651861806299,0.709463602238389,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_7_3,10,49.0732,0,8636.5585067428,0.398,NaN,NaN,0.838651861806299,0.709463602238389,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,0.1,1.5e-05,1,5839.79065893953,0.25,0.0860000000000001,0.254,0.892029282249393,0.83701764978289,peak,2978.44136117775,0.1415,0.134,0.960686799162073,0.766784452296819,-0.358208955223881,1.63919117797099
H251N,10,k_force,0.1,1.5e-05,1,5839.79065893953,0.25,0.0860000000000001,0.254,0.892029282249393,0.83701764978289,p95,3020.23635481647,0.1415,0.134,0.933554190097284,0.766784452296819,-0.358208955223881,1.58779547773491
H251N,10,k_force,0.1,1.5e-05,1,5839.79065893953,0.25,0.0860000000000001,0.254,0.892029282249393,0.83701764978289,least_squares,3298.34774364503,0.1415,0.134,0.770520003596083,0.766784452296819,-0.358208955223881,1.30997312782843
H251N,10,k_force,0.215443469003188,3.23165203504783e-05,1,6179.61258280497,0.2575,0.0910000000000001,0.263,0.887138904702641,0.822273600742748,peak,2978.44136117775,0.1415,0.134,1.07478067668299,0.819787985865723,-0.32089552238806,1.93017978102963
H251N,10,k_force,0.215443469003188,3.23165203504783e-05,1,6179.61258280497,0.2575,0.0910000000000001,0.263,0.887138904702641,0.822273600742748,p95,3020.23635481647,0.1415,0.134,1.0460692001638,0.819787985865723,-0.32089552238806,1.86928704958982
H251N,10,k_force,0.215443469003188,3.23165203504783e-05,1,6179.61258280497,0.2575,0.0910000000000001,0.263,0.887138904702641,0.822273600742748,least_squares,3298.34774364503,0.1415,0.134,0.873547928568574,0.819787985865723,-0.32089552238806,1.53811226156493
H251N,10,k_force,0.464158883361278,6.96238325041917e-05,1,6892.68997022438,0.276,0.108,0.29,0.875315708955518,0.788959140124023,peak,2978.44136117775,0.1415,0.134,1.31419361148639,0.950530035335688,-0.194029850746269,2.66825977952753
H251N,10,k_force,0.464158883361278,6.96238325041917e-05,1,6892.68997022438,0.276,0.108,0.29,0.875315708955518,0.788959140124023,p95,3020.23635481647,0.1415,0.134,1.28216906244188,0.950530035335688,-0.194029850746269,2.58511243573897
H251N,10,k_force,0.464158883361278,6.96238325041917e-05,1,6892.68997022438,0.276,0.108,0.29,0.875315708955518,0.788959140124023,least_squares,3298.34774364503,0.1415,0.134,1.08974022933289,0.950530035335688,-0.194029850746269,2.12868869848238
H251N,10,k_force,1,0.00015,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_force,1,0.00015,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_force,1,0.00015,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_force,2.15443469003188,0.000323165203504783,0,12476.7225553952,0.644999999999986,NaN,NaN,0.743726267367321,0.516964164117749,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,2.15443469003188,0.000323165203504783,0,12476.7225553952,0.644999999999986,NaN,NaN,0.743726267367321,0.516964164117749,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,2.15443469003188,0.000323165203504783,0,12476.7225553952,0.644999999999986,NaN,NaN,0.743726267367321,0.516964164117749,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,4.64158883361278,0.000696238325041917,0,14988.8165908028,0.663999999999984,NaN,NaN,0.501302576741451,0.295193946268717,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,4.64158883361278,0.000696238325041917,0,14988.8165908028,0.663999999999984,NaN,NaN,0.501302576741451,0.295193946268717,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,4.64158883361278,0.000696238325041917,0,14988.8165908028,0.663999999999984,NaN,NaN,0.501302576741451,0.295193946268717,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,10,0.0015,0,14064.6773872934,0.664999999999984,NaN,NaN,0.259064395847983,0.163222390885247,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,10,0.0015,0,14064.6773872934,0.664999999999984,NaN,NaN,0.259064395847983,0.163222390885247,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_force,10,0.0015,0,14064.6773872934,0.664999999999984,NaN,NaN,0.259064395847983,0.163222390885247,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,0.1,3631560,1,252.047666465581,0.0885000000000001,0.0840000000000001,0.134,0.913814820008536,0.909048804892348,peak,2978.44136117775,0.1415,0.134,-0.91537598498635,-0.374558303886926,-0.373134328358209,1.11743634389971
H251N,10,k_on,0.1,3631560,1,252.047666465581,0.0885000000000001,0.0840000000000001,0.134,0.913814820008536,0.909048804892348,p95,3020.23635481647,0.1415,0.134,-0.916547039087311,-0.374558303886926,-0.373134328358209,1.1195816248697
H251N,10,k_on,0.1,3631560,1,252.047666465581,0.0885000000000001,0.0840000000000001,0.134,0.913814820008536,0.909048804892348,least_squares,3298.34774364503,0.1415,0.134,-0.923583658833061,-0.374558303886926,-0.373134328358209,1.13252992487345
H251N,10,k_on,0.215443469003188,7823958.84293219,1,838.299173870815,0.101,0.0810000000000001,0.137,0.911543611086041,0.89530903241718,peak,2978.44136117775,0.1415,0.134,-0.718544341749495,-0.286219081272086,-0.395522388059701,0.754665293000901
H251N,10,k_on,0.215443469003188,7823958.84293219,1,838.299173870815,0.101,0.0810000000000001,0.137,0.911543611086041,0.89530903241718,p95,3020.23635481647,0.1415,0.134,-0.722439214886626,-0.286219081272086,-0.395522388059701,0.76027774114669
H251N,10,k_on,0.215443469003188,7823958.84293219,1,838.299173870815,0.101,0.0810000000000001,0.137,0.911543611086041,0.89530903241718,least_squares,3298.34774364503,0.1415,0.134,-0.7458426948808,-0.286219081272086,-0.395522388059701,0.79464064744774
H251N,10,k_on,0.464158883361278,16856208.3445948,1,5376.59088195776,0.1585,0.053,0.14,0.904243825309462,0.797360196405313,peak,2978.44136117775,0.1415,0.134,0.805169291575956,0.120141342756183,-0.604477611940298,1.02812471367323
H251N,10,k_on,0.464158883361278,16856208.3445948,1,5376.59088195776,0.1585,0.053,0.14,0.904243825309462,0.797360196405313,p95,3020.23635481647,0.1415,0.134,0.780188783365758,0.120141342756183,-0.604477611940298,0.988521663266046
H251N,10,k_on,0.464158883361278,16856208.3445948,1,5376.59088195776,0.1585,0.053,0.14,0.904243825309462,0.797360196405313,least_squares,3298.34774364503,0.1415,0.134,0.630086121852043,0.120141342756183,-0.604477611940298,0.776835646526852
H251N,10,k_on,1,36315600,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_on,1,36315600,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_on,1,36315600,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_on,2.15443469003188,78239588.4293219,0,7548.66621222765,0.672499999999983,NaN,NaN,0.625926893682468,0.567110108969506,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,2.15443469003188,78239588.4293219,0,7548.66621222765,0.672499999999983,NaN,NaN,0.625926893682468,0.567110108969506,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,2.15443469003188,78239588.4293219,0,7548.66621222765,0.672499999999983,NaN,NaN,0.625926893682468,0.567110108969506,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,4.64158883361278,168562083.445948,0,7513.28520292648,0.673499999999983,NaN,NaN,0.617179303304992,0.560722669338193,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,4.64158883361278,168562083.445948,0,7513.28520292648,0.673499999999983,NaN,NaN,0.617179303304992,0.560722669338193,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,4.64158883361278,168562083.445948,0,7513.28520292648,0.673499999999983,NaN,NaN,0.617179303304992,0.560722669338193,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,10,363156000,0,7514.89018954924,0.673499999999983,NaN,NaN,0.615088685749682,0.559066112314531,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,10,363156000,0,7514.89018954924,0.673499999999983,NaN,NaN,0.615088685749682,0.559066112314531,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_on,10,363156000,0,7514.89018954924,0.673499999999983,NaN,NaN,0.615088685749682,0.559066112314531,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.1,1.00414,0,7700.63446111632,0.673499999999983,NaN,NaN,0.617127907751657,0.559440694944601,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.1,1.00414,0,7700.63446111632,0.673499999999983,NaN,NaN,0.617127907751657,0.559440694944601,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.1,1.00414,0,7700.63446111632,0.673499999999983,NaN,NaN,0.617127907751657,0.559440694944601,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.215443469003188,2.16335404964862,0,7700.95064124563,0.673499999999983,NaN,NaN,0.619253373502601,0.561105228660076,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.215443469003188,2.16335404964862,0,7700.95064124563,0.673499999999983,NaN,NaN,0.619253373502601,0.561105228660076,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.215443469003188,2.16335404964862,0,7700.95064124563,0.673499999999983,NaN,NaN,0.619253373502601,0.561105228660076,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.464158883361278,4.66080501138394,0,7757.01035452333,0.672499999999983,NaN,NaN,0.628344453224289,0.567570325685843,peak,2978.44136117775,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.464158883361278,4.66080501138394,0,7757.01035452333,0.672499999999983,NaN,NaN,0.628344453224289,0.567570325685843,p95,3020.23635481647,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,0.464158883361278,4.66080501138394,0,7757.01035452333,0.672499999999983,NaN,NaN,0.628344453224289,0.567570325685843,least_squares,3298.34774364503,0.1415,0.134,NaN,NaN,NaN,Inf
H251N,10,k_off,1,10.0414,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,peak,2978.44136117775,0.1415,0.134,1.79317169851616,1.43816254416961,1.6194029850745,7.90624227187994
H251N,10,k_off,1,10.0414,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,p95,3020.23635481647,0.1415,0.134,1.75451889798776,1.43816254416961,1.6194029850745,7.7691140949168
H251N,10,k_off,1,10.0414,1,8319.29811573164,0.345,0.350999999999983,0.569999999999984,0.843203522925647,0.714120985129881,least_squares,3298.34774364503,0.1415,0.134,1.52226228473348,1.43816254416961,1.6194029850745,7.00805999504261
H251N,10,k_off,2.15443469003188,21.6335404964862,1,5354.80860074654,0.1425,0.053,0.133,0.904242052162882,0.795120346656771,peak,2978.44136117775,0.1415,0.134,0.797855976130119,0.00706713780918649,-0.604477611940298,1.00201728642041
H251N,10,k_off,2.15443469003188,21.6335404964862,1,5354.80860074654,0.1425,0.053,0.133,0.904242052162882,0.795120346656771,p95,3020.23635481647,0.1415,0.134,0.772976671910811,0.00706713780918649,-0.604477611940298,0.962936063092174
H251N,10,k_off,2.15443469003188,21.6335404964862,1,5354.80860074654,0.1425,0.053,0.133,0.904242052162882,0.795120346656771,least_squares,3298.34774364503,0.1415,0.134,0.623482124061577,0.00706713780918649,-0.604477611940298,0.754173086798196
H251N,10,k_off,4.64158883361278,46.6080501138393,1,865.837428699473,0.092,0.0820000000000001,0.135,0.91154355140267,0.894693768728056,peak,2978.44136117775,0.1415,0.134,-0.709298480747293,-0.349823321554771,-0.388059701492537,0.776071023016508
H251N,10,k_off,4.64158883361278,46.6080501138393,1,865.837428699473,0.092,0.0820000000000001,0.135,0.91154355140267,0.894693768728056,p95,3020.23635481647,0.1415,0.134,-0.713321301056888,-0.349823321554771,-0.388059701492537,0.781793966767581
